# FORPRINT: Thu Feb 23 22:02:41 2017
#  lam[um]   F2/F1    F2/F1err-  F2/F1err+
   3.29300   0.17319   0.00652  -0.00394
   3.29400   0.17306   0.00652  -0.00394
   3.29500   0.17293   0.00651  -0.00393
   3.29600   0.17280   0.00650  -0.00392
   3.29700   0.17267   0.00650  -0.00392
   3.29800   0.17254   0.00649  -0.00391
   3.29900   0.17241   0.00649  -0.00390
   3.30000   0.17228   0.00648  -0.00390
   3.30100   0.17215   0.00647  -0.00389
   3.30200   0.17202   0.00647  -0.00389
   3.30300   0.17189   0.00646  -0.00388
   3.30400   0.17176   0.00646  -0.00387
   3.30500   0.17163   0.00645  -0.00387
   3.30600   0.17150   0.00645  -0.00386
   3.30700   0.17137   0.00644  -0.00386
   3.30800   0.17124   0.00643  -0.00385
   3.30900   0.17111   0.00643  -0.00384
   3.31000   0.17098   0.00642  -0.00384
   3.31100   0.17095   0.00643  -0.00384
   3.31200   0.17092   0.00643  -0.00384
   3.31300   0.17089   0.00643  -0.00384
   3.31400   0.17086   0.00643  -0.00384
   3.31500   0.17084   0.00644  -0.00384
   3.31600   0.17081   0.00644  -0.00384
   3.31700   0.17078   0.00644  -0.00385
   3.31800   0.17075   0.00645  -0.00385
   3.31900   0.17072   0.00645  -0.00385
   3.32000   0.17069   0.00645  -0.00385
   3.32100   0.17066   0.00645  -0.00385
   3.32200   0.17063   0.00646  -0.00385
   3.32300   0.17060   0.00646  -0.00385
   3.32400   0.17057   0.00646  -0.00385
   3.32500   0.17055   0.00647  -0.00385
   3.32600   0.17052   0.00647  -0.00385
   3.32700   0.17049   0.00647  -0.00386
   3.32800   0.17046   0.00648  -0.00386
   3.32900   0.17043   0.00648  -0.00386
   3.33000   0.17040   0.00648  -0.00386
   3.33100   0.17041   0.00648  -0.00386
   3.33200   0.17042   0.00648  -0.00386
   3.33300   0.17043   0.00648  -0.00386
   3.33400   0.17044   0.00648  -0.00386
   3.33500   0.17045   0.00647  -0.00386
   3.33600   0.17046   0.00647  -0.00385
   3.33700   0.17047   0.00647  -0.00385
   3.33800   0.17048   0.00647  -0.00385
   3.33900   0.17049   0.00647  -0.00385
   3.34000   0.17050   0.00647  -0.00385
   3.34100   0.17051   0.00647  -0.00385
   3.34200   0.17052   0.00647  -0.00385
   3.34300   0.17053   0.00646  -0.00385
   3.34400   0.17054   0.00646  -0.00385
   3.34500   0.17055   0.00646  -0.00385
   3.34600   0.17056   0.00646  -0.00385
   3.34700   0.17057   0.00646  -0.00385
   3.34800   0.17058   0.00646  -0.00385
   3.34900   0.17059   0.00646  -0.00385
   3.35000   0.17060   0.00646  -0.00385
   3.35100   0.17061   0.00646  -0.00385
   3.35200   0.17062   0.00646  -0.00385
   3.35300   0.17063   0.00646  -0.00385
   3.35400   0.17063   0.00647  -0.00385
   3.35500   0.17064   0.00647  -0.00385
   3.35600   0.17065   0.00647  -0.00385
   3.35700   0.17066   0.00647  -0.00385
   3.35800   0.17067   0.00648  -0.00386
   3.35900   0.17068   0.00648  -0.00386
   3.36000   0.17068   0.00648  -0.00386
   3.36100   0.17069   0.00648  -0.00386
   3.36200   0.17070   0.00649  -0.00386
   3.36300   0.17071   0.00649  -0.00386
   3.36400   0.17072   0.00649  -0.00386
   3.36500   0.17072   0.00650  -0.00386
   3.36600   0.17073   0.00650  -0.00386
   3.36700   0.17074   0.00650  -0.00387
   3.36800   0.17075   0.00650  -0.00387
   3.36900   0.17076   0.00651  -0.00387
   3.37000   0.17077   0.00651  -0.00387
   3.37100   0.17076   0.00651  -0.00387
   3.37200   0.17075   0.00652  -0.00387
   3.37300   0.17075   0.00652  -0.00388
   3.37400   0.17074   0.00653  -0.00388
   3.37500   0.17073   0.00653  -0.00388
   3.37600   0.17073   0.00654  -0.00388
   3.37700   0.17072   0.00654  -0.00389
   3.37800   0.17071   0.00655  -0.00389
   3.37900   0.17071   0.00655  -0.00389
   3.38000   0.17070   0.00655  -0.00389
   3.38100   0.17070   0.00656  -0.00390
   3.38200   0.17069   0.00656  -0.00390
   3.38300   0.17068   0.00657  -0.00390
   3.38400   0.17068   0.00657  -0.00390
   3.38500   0.17067   0.00658  -0.00391
   3.38600   0.17066   0.00658  -0.00391
   3.38700   0.17066   0.00659  -0.00391
   3.38800   0.17065   0.00659  -0.00391
   3.38900   0.17064   0.00660  -0.00392
   3.39000   0.17064   0.00660  -0.00392
   3.39100   0.17064   0.00660  -0.00392
   3.39200   0.17064   0.00659  -0.00391
   3.39300   0.17064   0.00659  -0.00391
   3.39400   0.17064   0.00659  -0.00391
   3.39500   0.17064   0.00658  -0.00391
   3.39600   0.17064   0.00658  -0.00390
   3.39700   0.17064   0.00658  -0.00390
   3.39800   0.17064   0.00658  -0.00390
   3.39900   0.17063   0.00657  -0.00390
   3.40000   0.17063   0.00657  -0.00389
   3.40100   0.17063   0.00657  -0.00389
   3.40200   0.17063   0.00656  -0.00389
   3.40300   0.17063   0.00656  -0.00389
   3.40400   0.17063   0.00656  -0.00388
   3.40500   0.17063   0.00655  -0.00388
   3.40600   0.17063   0.00655  -0.00388
   3.40700   0.17063   0.00655  -0.00387
   3.40800   0.17063   0.00654  -0.00387
   3.40900   0.17063   0.00654  -0.00387
   3.41000   0.17063   0.00654  -0.00387
   3.41100   0.17064   0.00654  -0.00387
   3.41200   0.17064   0.00654  -0.00387
   3.41300   0.17065   0.00655  -0.00387
   3.41400   0.17066   0.00655  -0.00387
   3.41500   0.17066   0.00655  -0.00388
   3.41600   0.17067   0.00656  -0.00388
   3.41700   0.17067   0.00656  -0.00388
   3.41800   0.17068   0.00656  -0.00388
   3.41900   0.17068   0.00657  -0.00388
   3.42000   0.17069   0.00657  -0.00389
   3.42100   0.17069   0.00657  -0.00389
   3.42200   0.17070   0.00658  -0.00389
   3.42300   0.17071   0.00658  -0.00389
   3.42400   0.17071   0.00658  -0.00389
   3.42500   0.17072   0.00658  -0.00389
   3.42600   0.17072   0.00659  -0.00390
   3.42700   0.17073   0.00659  -0.00390
   3.42800   0.17073   0.00659  -0.00390
   3.42900   0.17074   0.00660  -0.00390
   3.43000   0.17075   0.00660  -0.00390
   3.43100   0.17075   0.00660  -0.00390
   3.43200   0.17075   0.00660  -0.00390
   3.43300   0.17075   0.00660  -0.00390
   3.43400   0.17075   0.00660  -0.00390
   3.43500   0.17075   0.00660  -0.00390
   3.43600   0.17075   0.00660  -0.00390
   3.43700   0.17075   0.00660  -0.00390
   3.43800   0.17075   0.00660  -0.00390
   3.43900   0.17075   0.00660  -0.00390
   3.44000   0.17075   0.00660  -0.00390
   3.44100   0.17075   0.00660  -0.00390
   3.44200   0.17075   0.00660  -0.00390
   3.44300   0.17075   0.00660  -0.00390
   3.44400   0.17075   0.00660  -0.00390
   3.44500   0.17075   0.00660  -0.00390
   3.44600   0.17075   0.00660  -0.00390
   3.44700   0.17075   0.00660  -0.00390
   3.44800   0.17075   0.00660  -0.00390
   3.44900   0.17075   0.00660  -0.00390
   3.45000   0.17075   0.00660  -0.00390
   3.45100   0.17075   0.00660  -0.00390
   3.45200   0.17075   0.00661  -0.00390
   3.45300   0.17076   0.00661  -0.00391
   3.45400   0.17076   0.00661  -0.00391
   3.45500   0.17076   0.00662  -0.00391
   3.45600   0.17076   0.00662  -0.00391
   3.45700   0.17077   0.00663  -0.00391
   3.45800   0.17077   0.00663  -0.00392
   3.45900   0.17077   0.00663  -0.00392
   3.46000   0.17078   0.00664  -0.00392
   3.46100   0.17078   0.00664  -0.00392
   3.46200   0.17078   0.00664  -0.00392
   3.46300   0.17078   0.00665  -0.00393
   3.46400   0.17079   0.00665  -0.00393
   3.46500   0.17079   0.00666  -0.00393
   3.46600   0.17079   0.00666  -0.00393
   3.46700   0.17079   0.00666  -0.00393
   3.46800   0.17080   0.00667  -0.00394
   3.46900   0.17080   0.00667  -0.00394
   3.47000   0.17080   0.00668  -0.00394
   3.47100   0.17080   0.00668  -0.00394
   3.47200   0.17081   0.00668  -0.00394
   3.47300   0.17081   0.00668  -0.00394
   3.47400   0.17081   0.00668  -0.00394
   3.47500   0.17081   0.00668  -0.00394
   3.47600   0.17082   0.00668  -0.00394
   3.47700   0.17082   0.00668  -0.00394
   3.47800   0.17082   0.00668  -0.00394
   3.47900   0.17082   0.00668  -0.00394
   3.48000   0.17083   0.00668  -0.00394
   3.48100   0.17083   0.00668  -0.00394
   3.48200   0.17083   0.00668  -0.00394
   3.48300   0.17084   0.00668  -0.00394
   3.48400   0.17084   0.00669  -0.00394
   3.48500   0.17084   0.00669  -0.00394
   3.48600   0.17084   0.00669  -0.00394
   3.48700   0.17085   0.00669  -0.00394
   3.48800   0.17085   0.00669  -0.00394
   3.48900   0.17085   0.00669  -0.00394
   3.49000   0.17085   0.00669  -0.00395
   3.49100   0.17086   0.00669  -0.00395
   3.49200   0.17086   0.00669  -0.00395
   3.49300   0.17087   0.00669  -0.00395
   3.49400   0.17087   0.00669  -0.00395
   3.49500   0.17088   0.00669  -0.00395
   3.49600   0.17088   0.00670  -0.00395
   3.49700   0.17089   0.00670  -0.00395
   3.49800   0.17090   0.00670  -0.00395
   3.49900   0.17090   0.00670  -0.00395
   3.50000   0.17091   0.00670  -0.00395
   3.50100   0.17091   0.00670  -0.00395
   3.50200   0.17092   0.00670  -0.00395
   3.50300   0.17092   0.00670  -0.00395
   3.50400   0.17093   0.00670  -0.00395
   3.50500   0.17093   0.00670  -0.00395
   3.50600   0.17094   0.00671  -0.00395
   3.50700   0.17094   0.00671  -0.00395
   3.50800   0.17095   0.00671  -0.00395
   3.50900   0.17095   0.00671  -0.00395
   3.51000   0.17096   0.00671  -0.00395
   3.51100   0.17096   0.00671  -0.00395
   3.51200   0.17096   0.00672  -0.00395
   3.51300   0.17095   0.00672  -0.00395
   3.51400   0.17095   0.00673  -0.00396
   3.51500   0.17095   0.00673  -0.00396
   3.51600   0.17095   0.00673  -0.00396
   3.51700   0.17095   0.00674  -0.00396
   3.51800   0.17095   0.00674  -0.00397
   3.51900   0.17095   0.00675  -0.00397
   3.52000   0.17095   0.00675  -0.00397
   3.52100   0.17094   0.00676  -0.00397
   3.52200   0.17094   0.00676  -0.00398
   3.52300   0.17094   0.00676  -0.00398
   3.52400   0.17094   0.00677  -0.00398
   3.52500   0.17094   0.00677  -0.00398
   3.52600   0.17094   0.00678  -0.00399
   3.52700   0.17094   0.00678  -0.00399
   3.52800   0.17094   0.00678  -0.00399
   3.52900   0.17093   0.00679  -0.00400
   3.53000   0.17093   0.00679  -0.00400
   3.53100   0.17094   0.00679  -0.00400
   3.53200   0.17094   0.00679  -0.00400
   3.53300   0.17095   0.00679  -0.00400
   3.53400   0.17095   0.00679  -0.00399
   3.53500   0.17096   0.00679  -0.00399
   3.53600   0.17096   0.00679  -0.00399
   3.53700   0.17097   0.00679  -0.00399
   3.53800   0.17097   0.00679  -0.00399
   3.53900   0.17098   0.00679  -0.00399
   3.54000   0.17098   0.00679  -0.00399
   3.54100   0.17099   0.00679  -0.00399
   3.54200   0.17099   0.00679  -0.00399
   3.54300   0.17100   0.00679  -0.00399
   3.54400   0.17100   0.00679  -0.00399
   3.54500   0.17101   0.00679  -0.00399
   3.54600   0.17102   0.00679  -0.00399
   3.54700   0.17102   0.00679  -0.00399
   3.54800   0.17103   0.00679  -0.00399
   3.54900   0.17103   0.00679  -0.00398
   3.55000   0.17104   0.00679  -0.00398
   3.55100   0.17104   0.00679  -0.00399
   3.55200   0.17105   0.00680  -0.00399
   3.55300   0.17106   0.00680  -0.00399
   3.55400   0.17107   0.00680  -0.00399
   3.55500   0.17107   0.00680  -0.00399
   3.55600   0.17108   0.00681  -0.00400
   3.55700   0.17109   0.00681  -0.00400
   3.55800   0.17109   0.00681  -0.00400
   3.55900   0.17110   0.00681  -0.00400
   3.56000   0.17111   0.00682  -0.00400
   3.56100   0.17112   0.00682  -0.00400
   3.56200   0.17112   0.00682  -0.00401
   3.56300   0.17113   0.00682  -0.00401
   3.56400   0.17114   0.00683  -0.00401
   3.56500   0.17115   0.00683  -0.00401
   3.56600   0.17115   0.00683  -0.00401
   3.56700   0.17116   0.00684  -0.00402
   3.56800   0.17117   0.00684  -0.00402
   3.56900   0.17118   0.00684  -0.00402
   3.57000   0.17118   0.00684  -0.00402
   3.57100   0.17118   0.00685  -0.00402
   3.57200   0.17118   0.00685  -0.00402
   3.57300   0.17118   0.00685  -0.00403
   3.57400   0.17118   0.00685  -0.00403
   3.57500   0.17118   0.00686  -0.00403
   3.57600   0.17118   0.00686  -0.00403
   3.57700   0.17118   0.00686  -0.00403
   3.57800   0.17118   0.00686  -0.00403
   3.57900   0.17118   0.00687  -0.00403
   3.58000   0.17118   0.00687  -0.00403
   3.58100   0.17118   0.00687  -0.00404
   3.58200   0.17117   0.00687  -0.00404
   3.58300   0.17117   0.00688  -0.00404
   3.58400   0.17117   0.00688  -0.00404
   3.58500   0.17117   0.00688  -0.00404
   3.58600   0.17117   0.00688  -0.00404
   3.58700   0.17117   0.00689  -0.00404
   3.58800   0.17117   0.00689  -0.00404
   3.58900   0.17117   0.00689  -0.00405
   3.59000   0.17117   0.00689  -0.00405
   3.59100   0.17117   0.00689  -0.00404
   3.59200   0.17117   0.00689  -0.00404
   3.59300   0.17117   0.00689  -0.00404
   3.59400   0.17117   0.00689  -0.00404
   3.59500   0.17117   0.00689  -0.00404
   3.59600   0.17117   0.00689  -0.00403
   3.59700   0.17117   0.00689  -0.00403
   3.59800   0.17117   0.00688  -0.00403
   3.59900   0.17117   0.00688  -0.00403
   3.60000   0.17117   0.00688  -0.00403
   3.60100   0.17117   0.00688  -0.00402
   3.60200   0.17117   0.00688  -0.00402
   3.60300   0.17117   0.00688  -0.00402
   3.60400   0.17117   0.00688  -0.00402
   3.60500   0.17117   0.00688  -0.00402
   3.60600   0.17117   0.00687  -0.00401
   3.60700   0.17117   0.00687  -0.00401
   3.60800   0.17117   0.00687  -0.00401
   3.60900   0.17117   0.00687  -0.00401
   3.61000   0.17117   0.00687  -0.00401
   3.61100   0.17117   0.00687  -0.00401
   3.61200   0.17118   0.00687  -0.00401
   3.61300   0.17118   0.00688  -0.00401
   3.61400   0.17118   0.00688  -0.00401
   3.61500   0.17118   0.00688  -0.00401
   3.61600   0.17118   0.00688  -0.00401
   3.61700   0.17118   0.00689  -0.00401
   3.61800   0.17119   0.00689  -0.00402
   3.61900   0.17119   0.00689  -0.00402
   3.62000   0.17119   0.00689  -0.00402
   3.62100   0.17119   0.00689  -0.00402
   3.62200   0.17119   0.00690  -0.00402
   3.62300   0.17119   0.00690  -0.00402
   3.62400   0.17119   0.00690  -0.00402
   3.62500   0.17120   0.00690  -0.00402
   3.62600   0.17120   0.00691  -0.00403
   3.62700   0.17120   0.00691  -0.00403
   3.62800   0.17120   0.00691  -0.00403
   3.62900   0.17120   0.00691  -0.00403
   3.63000   0.17120   0.00692  -0.00403
   3.63100   0.17121   0.00692  -0.00403
   3.63200   0.17122   0.00693  -0.00404
   3.63300   0.17123   0.00693  -0.00404
   3.63400   0.17123   0.00694  -0.00405
   3.63500   0.17124   0.00694  -0.00405
   3.63600   0.17125   0.00695  -0.00405
   3.63700   0.17126   0.00696  -0.00406
   3.63800   0.17127   0.00696  -0.00406
   3.63900   0.17127   0.00697  -0.00406
   3.64000   0.17128   0.00697  -0.00407
   3.64100   0.17129   0.00698  -0.00407
   3.64200   0.17130   0.00698  -0.00408
   3.64300   0.17131   0.00699  -0.00408
   3.64400   0.17131   0.00699  -0.00408
   3.64500   0.17132   0.00700  -0.00409
   3.64600   0.17133   0.00701  -0.00409
   3.64700   0.17134   0.00701  -0.00409
   3.64800   0.17134   0.00702  -0.00410
   3.64900   0.17135   0.00702  -0.00410
   3.65000   0.17136   0.00703  -0.00411
   3.65100   0.17135   0.00703  -0.00411
   3.65200   0.17135   0.00703  -0.00411
   3.65300   0.17134   0.00703  -0.00411
   3.65400   0.17133   0.00703  -0.00411
   3.65500   0.17133   0.00704  -0.00411
   3.65600   0.17132   0.00704  -0.00411
   3.65700   0.17131   0.00704  -0.00411
   3.65800   0.17131   0.00704  -0.00411
   3.65900   0.17130   0.00704  -0.00411
   3.66000   0.17129   0.00704  -0.00411
   3.66100   0.17128   0.00705  -0.00411
   3.66200   0.17128   0.00705  -0.00411
   3.66300   0.17127   0.00705  -0.00411
   3.66400   0.17126   0.00705  -0.00411
   3.66500   0.17126   0.00705  -0.00411
   3.66600   0.17125   0.00705  -0.00411
   3.66700   0.17124   0.00705  -0.00411
   3.66800   0.17123   0.00706  -0.00411
   3.66900   0.17123   0.00706  -0.00411
   3.67000   0.17122   0.00706  -0.00411
   3.67100   0.17124   0.00707  -0.00412
   3.67200   0.17125   0.00707  -0.00412
   3.67300   0.17127   0.00708  -0.00413
   3.67400   0.17128   0.00708  -0.00413
   3.67500   0.17130   0.00709  -0.00414
   3.67600   0.17131   0.00710  -0.00414
   3.67700   0.17133   0.00710  -0.00415
   3.67800   0.17134   0.00711  -0.00415
   3.67900   0.17136   0.00712  -0.00415
   3.68000   0.17137   0.00712  -0.00416
   3.68100   0.17139   0.00713  -0.00416
   3.68200   0.17141   0.00714  -0.00417
   3.68300   0.17142   0.00714  -0.00417
   3.68400   0.17144   0.00715  -0.00418
   3.68500   0.17145   0.00716  -0.00418
   3.68600   0.17147   0.00716  -0.00419
   3.68700   0.17148   0.00717  -0.00419
   3.68800   0.17150   0.00718  -0.00420
   3.68900   0.17152   0.00718  -0.00420
   3.69000   0.17153   0.00719  -0.00421
   3.69100   0.17152   0.00719  -0.00421
   3.69200   0.17151   0.00720  -0.00421
   3.69300   0.17151   0.00720  -0.00421
   3.69400   0.17150   0.00720  -0.00421
   3.69500   0.17149   0.00721  -0.00422
   3.69600   0.17148   0.00721  -0.00422
   3.69700   0.17147   0.00721  -0.00422
   3.69800   0.17146   0.00722  -0.00422
   3.69900   0.17146   0.00722  -0.00422
   3.70000   0.17145   0.00722  -0.00423
   3.70100   0.17144   0.00723  -0.00423
   3.70200   0.17143   0.00723  -0.00423
   3.70300   0.17142   0.00723  -0.00423
   3.70400   0.17141   0.00724  -0.00423
   3.70500   0.17140   0.00724  -0.00423
   3.70600   0.17140   0.00724  -0.00424
   3.70700   0.17139   0.00725  -0.00424
   3.70800   0.17138   0.00725  -0.00424
   3.70900   0.17137   0.00725  -0.00424
   3.71000   0.17136   0.00726  -0.00424
   3.71100   0.17143   0.00726  -0.00424
   3.71200   0.17150   0.00725  -0.00424
   3.71300   0.17157   0.00725  -0.00424
   3.71400   0.17165   0.00725  -0.00424
   3.71500   0.17172   0.00725  -0.00423
   3.71600   0.17179   0.00725  -0.00423
   3.71700   0.17186   0.00724  -0.00423
   3.71800   0.17193   0.00724  -0.00423
   3.71900   0.17201   0.00724  -0.00423
   3.72000   0.17208   0.00724  -0.00423
   3.72100   0.17215   0.00724  -0.00422
   3.72200   0.17223   0.00723  -0.00422
   3.72300   0.17230   0.00723  -0.00422
   3.72400   0.17237   0.00723  -0.00422
   3.72500   0.17244   0.00723  -0.00422
   3.72600   0.17252   0.00722  -0.00421
   3.72700   0.17259   0.00722  -0.00421
   3.72800   0.17267   0.00722  -0.00421
   3.72900   0.17274   0.00722  -0.00421
   3.73000   0.17281   0.00722  -0.00421
   3.73100   0.17288   0.00723  -0.00422
   3.73200   0.17294   0.00724  -0.00423
   3.73300   0.17300   0.00726  -0.00424
   3.73400   0.17307   0.00727  -0.00425
   3.73500   0.17313   0.00729  -0.00426
   3.73600   0.17319   0.00730  -0.00427
   3.73700   0.17326   0.00732  -0.00428
   3.73800   0.17332   0.00733  -0.00429
   3.73900   0.17339   0.00735  -0.00431
   3.74000   0.17345   0.00736  -0.00432
   3.74100   0.17352   0.00737  -0.00433
   3.74200   0.17358   0.00739  -0.00434
   3.74300   0.17365   0.00740  -0.00435
   3.74400   0.17371   0.00742  -0.00436
   3.74500   0.17378   0.00743  -0.00437
   3.74600   0.17384   0.00745  -0.00438
   3.74700   0.17391   0.00746  -0.00440
   3.74800   0.17397   0.00748  -0.00441
   3.74900   0.17404   0.00749  -0.00442
   3.75000   0.17411   0.00751  -0.00443
   3.75100   0.17399   0.00749  -0.00442
   3.75200   0.17387   0.00748  -0.00441
   3.75300   0.17374   0.00747  -0.00440
   3.75400   0.17362   0.00746  -0.00439
   3.75500   0.17350   0.00744  -0.00438
   3.75600   0.17338   0.00743  -0.00437
   3.75700   0.17326   0.00742  -0.00436
