#Spectrum of PZTelB from Maire et al. 2016
#Distance assumed: 51.49 +/-2.47 pc (Hipparcos).
#Flux-calibrared using the H-band mag reported in Bejar et al. 2008
#Resolving power: 50
#Wavelength [microns] Flux at 10 pc [W.m-2.microns-1]	Flux error [W.m-2.microns-1]
      1.82160  4.07229e-13  4.53130e-14
      1.82170  4.07144e-13  4.53393e-14
      1.82180  4.07059e-13  4.53656e-14
      1.82190  4.06975e-13  4.53920e-14
      1.82200  4.06890e-13  4.54185e-14
      1.82210  4.06805e-13  4.54452e-14
      1.82220  4.06721e-13  4.54719e-14
      1.82230  4.06636e-13  4.54987e-14
      1.82240  4.06551e-13  4.55256e-14
      1.82250  4.06466e-13  4.55526e-14
      1.82260  4.06382e-13  4.55797e-14
      1.82270  4.06297e-13  4.56069e-14
      1.82280  4.06212e-13  4.56342e-14
      1.82290  4.06127e-13  4.56616e-14
      1.82300  4.06042e-13  4.56891e-14
      1.82310  4.05958e-13  4.57167e-14
      1.82320  4.05873e-13  4.57444e-14
      1.82330  4.05788e-13  4.57722e-14
      1.82340  4.05703e-13  4.58001e-14
      1.82350  4.05619e-13  4.58280e-14
      1.82360  4.05534e-13  4.58561e-14
      1.82370  4.05449e-13  4.58843e-14
      1.82380  4.05364e-13  4.59126e-14
      1.82390  4.05280e-13  4.59409e-14
      1.82400  4.05195e-13  4.59693e-14
      1.82410  4.05110e-13  4.59980e-14
      1.82420  4.05025e-13  4.60265e-14
      1.82430  4.04941e-13  4.60553e-14
      1.82440  4.04856e-13  4.60841e-14
      1.82450  4.04771e-13  4.61131e-14
      1.82460  4.04686e-13  4.61421e-14
      1.82470  4.04602e-13  4.61711e-14
      1.82480  4.04517e-13  4.62004e-14
      1.82490  4.04432e-13  4.62297e-14
      1.82500  4.04347e-13  4.62591e-14
      1.82510  4.04263e-13  4.62886e-14
      1.82520  4.04178e-13  4.63181e-14
      1.82530  4.04093e-13  4.63478e-14
      1.82540  4.04008e-13  4.63776e-14
      1.82550  4.03924e-13  4.64074e-14
      1.82560  4.03839e-13  4.64374e-14
      1.82570  4.03754e-13  4.64674e-14
      1.82580  4.03669e-13  4.64976e-14
      1.82590  4.03585e-13  4.65278e-14
      1.82600  4.03500e-13  4.65581e-14
      1.82610  4.03415e-13  4.65885e-14
      1.82620  4.03330e-13  4.66190e-14
      1.82630  4.03246e-13  4.66496e-14
      1.82640  4.03161e-13  4.66803e-14
      1.82650  4.03076e-13  4.67110e-14
      1.82660  4.02991e-13  4.67419e-14
      1.82670  4.02907e-13  4.67729e-14
      1.82680  4.02822e-13  4.68038e-14
      1.82690  4.02737e-13  4.68350e-14
      1.82700  4.02652e-13  4.68662e-14
      1.82710  4.02568e-13  4.68976e-14
      1.82720  4.02483e-13  4.69289e-14
      1.82730  4.02398e-13  4.69604e-14
      1.82740  4.02313e-13  4.69920e-14
      1.82750  4.02229e-13  4.70236e-14
      1.82760  4.02144e-13  4.70554e-14
      1.82770  4.02059e-13  4.70872e-14
      1.82780  4.01974e-13  4.71192e-14
      1.82790  4.01890e-13  4.71512e-14
      1.82800  4.01805e-13  4.71833e-14
      1.82810  4.01720e-13  4.72155e-14
      1.82820  4.01635e-13  4.72478e-14
      1.82830  4.01551e-13  4.72802e-14
      1.82840  4.01466e-13  4.73126e-14
      1.82850  4.01381e-13  4.73452e-14
      1.82860  4.01274e-13  4.73775e-14
      1.82870  4.01129e-13  4.74095e-14
      1.82880  4.00985e-13  4.74415e-14
      1.82890  4.00840e-13  4.74737e-14
      1.82900  4.00695e-13  4.75060e-14
      1.82910  4.00550e-13  4.75384e-14
      1.82920  4.00405e-13  4.75710e-14
      1.82930  4.00261e-13  4.76036e-14
      1.82940  4.00116e-13  4.76363e-14
      1.82950  3.99971e-13  4.76692e-14
      1.82960  3.99826e-13  4.77022e-14
      1.82970  3.99681e-13  4.77352e-14
      1.82980  3.99537e-13  4.77684e-14
      1.82990  3.99392e-13  4.78018e-14
      1.83000  3.99247e-13  4.78352e-14
      1.83010  3.99102e-13  4.78687e-14
      1.83020  3.98958e-13  4.79024e-14
      1.83030  3.98813e-13  4.79361e-14
      1.83040  3.98668e-13  4.79700e-14
      1.83050  3.98523e-13  4.80039e-14
      1.83060  3.98378e-13  4.80381e-14
      1.83070  3.98234e-13  4.80722e-14
      1.83080  3.98089e-13  4.81065e-14
      1.83090  3.97944e-13  4.81409e-14
      1.83100  3.97799e-13  4.81754e-14
      1.83110  3.97654e-13  4.82101e-14
      1.83120  3.97510e-13  4.82448e-14
      1.83130  3.97365e-13  4.82797e-14
      1.83140  3.97220e-13  4.83146e-14
      1.83150  3.97075e-13  4.83496e-14
      1.83160  3.96931e-13  4.83848e-14
      1.83170  3.96786e-13  4.84201e-14
      1.83180  3.96641e-13  4.84555e-14
      1.83190  3.96496e-13  4.84909e-14
      1.83200  3.96351e-13  4.85266e-14
      1.83210  3.96207e-13  4.85622e-14
      1.83220  3.96062e-13  4.85980e-14
      1.83230  3.95917e-13  4.86339e-14
      1.83240  3.95772e-13  4.86700e-14
      1.83250  3.95627e-13  4.87061e-14
      1.83260  3.95483e-13  4.87423e-14
      1.83270  3.95338e-13  4.87787e-14
      1.83280  3.95193e-13  4.88150e-14
      1.83290  3.95048e-13  4.88516e-14
      1.83300  3.94904e-13  4.88883e-14
      1.83310  3.94759e-13  4.89250e-14
      1.83320  3.94614e-13  4.89619e-14
      1.83330  3.94469e-13  4.89988e-14
      1.83340  3.94324e-13  4.90359e-14
      1.83350  3.94180e-13  4.90730e-14
      1.83360  3.94035e-13  4.91103e-14
      1.83370  3.93890e-13  4.91476e-14
      1.83380  3.93745e-13  4.91851e-14
      1.83390  3.93600e-13  4.92227e-14
      1.83400  3.93456e-13  4.92603e-14
      1.83410  3.93311e-13  4.92981e-14
      1.83420  3.93166e-13  4.93359e-14
      1.83430  3.93021e-13  4.93740e-14
      1.83440  3.92877e-13  4.94120e-14
      1.83450  3.92732e-13  4.94502e-14
      1.83460  3.92587e-13  4.94885e-14
      1.83470  3.92442e-13  4.95268e-14
      1.83480  3.92297e-13  4.95653e-14
      1.83490  3.92153e-13  4.96039e-14
      1.83500  3.92008e-13  4.96426e-14
      1.83510  3.91863e-13  4.96813e-14
      1.83520  3.91718e-13  4.97202e-14
      1.83530  3.91573e-13  4.97592e-14
      1.83540  3.91429e-13  4.97982e-14
      1.83550  3.91284e-13  4.98374e-14
      1.83560  3.91139e-13  4.98767e-14
      1.83570  3.90994e-13  4.99161e-14
      1.83580  3.90850e-13  4.99555e-14
      1.83590  3.90705e-13  4.99951e-14
      1.83600  3.90560e-13  5.00347e-14
      1.83610  3.90415e-13  5.00745e-14
      1.83620  3.90270e-13  5.01143e-14
      1.83630  3.90126e-13  5.01542e-14
      1.83640  3.89981e-13  5.01943e-14
      1.83650  3.89836e-13  5.02344e-14
      1.83660  3.89691e-13  5.02747e-14
      1.83670  3.89546e-13  5.03150e-14
      1.83680  3.89402e-13  5.03554e-14
      1.83690  3.89257e-13  5.03960e-14
      1.83700  3.89112e-13  5.04365e-14
      1.83710  3.88967e-13  5.04773e-14
      1.83720  3.88823e-13  5.05180e-14
      1.83730  3.88678e-13  5.05589e-14
      1.83740  3.88533e-13  5.06000e-14
      1.83750  3.88388e-13  5.06410e-14
      1.83760  3.88271e-13  5.07594e-14
      1.83770  3.88214e-13  5.10435e-14
      1.83780  3.88157e-13  5.13304e-14
      1.83790  3.88100e-13  5.16187e-14
      1.83800  3.88043e-13  5.19094e-14
      1.83810  3.87986e-13  5.22022e-14
      1.83820  3.87929e-13  5.24969e-14
      1.83830  3.87872e-13  5.27935e-14
      1.83840  3.87814e-13  5.30918e-14
      1.83850  3.87757e-13  5.33926e-14
      1.83860  3.87700e-13  5.36946e-14
      1.83870  3.87643e-13  5.39987e-14
      1.83880  3.87586e-13  5.43047e-14
      1.83890  3.87529e-13  5.46124e-14
      1.83900  3.87472e-13  5.49218e-14
      1.83910  3.87415e-13  5.52326e-14
      1.83920  3.87357e-13  5.55459e-14
      1.83930  3.87300e-13  5.58600e-14
      1.83940  3.87243e-13  5.61761e-14
      1.83950  3.87186e-13  5.64938e-14
      1.83960  3.87129e-13  5.68130e-14
      1.83970  3.87072e-13  5.71339e-14
      1.83980  3.87015e-13  5.74558e-14
      1.83990  3.86958e-13  5.77800e-14
      1.84000  3.86901e-13  5.81049e-14
      1.84010  3.86843e-13  5.84316e-14
      1.84020  3.86786e-13  5.87598e-14
      1.84030  3.86729e-13  5.90893e-14
      1.84040  3.86672e-13  5.94202e-14
      1.84050  3.86615e-13  5.97521e-14
      1.84060  3.86558e-13  6.00860e-14
      1.84070  3.86501e-13  6.04205e-14
      1.84080  3.86444e-13  6.07567e-14
      1.84090  3.86387e-13  6.10941e-14
      1.84100  3.86329e-13  6.14328e-14
      1.84110  3.86272e-13  6.17726e-14
      1.84120  3.86215e-13  6.21133e-14
      1.84130  3.86158e-13  6.24560e-14
      1.84140  3.86101e-13  6.27990e-14
      1.84150  3.86044e-13  6.31436e-14
      1.84160  3.85987e-13  6.34893e-14
      1.84170  3.85930e-13  6.38360e-14
      1.84180  3.85872e-13  6.41839e-14
      1.84190  3.85815e-13  6.45325e-14
      1.84200  3.85758e-13  6.48829e-14
      1.84210  3.85701e-13  6.52335e-14
      1.84220  3.85644e-13  6.55860e-14
      1.84230  3.85587e-13  6.59386e-14
      1.84240  3.85530e-13  6.62926e-14
      1.84250  3.85473e-13  6.66476e-14
      1.84260  3.85416e-13  6.70032e-14
      1.84270  3.85358e-13  6.73605e-14
      1.84280  3.85301e-13  6.77179e-14
      1.84290  3.85244e-13  6.80771e-14
      1.84300  3.85187e-13  6.84363e-14
      1.84310  3.85130e-13  6.87968e-14
      1.84320  3.85073e-13  6.91582e-14
      1.84330  3.85016e-13  6.95200e-14
      1.84340  3.84959e-13  6.98835e-14
      1.84350  3.84902e-13  7.02470e-14
      1.84360  3.84844e-13  7.06121e-14
      1.84370  3.84787e-13  7.09772e-14
      1.84380  3.84730e-13  7.13436e-14
      1.84390  3.84673e-13  7.17107e-14
      1.84400  3.84616e-13  7.20785e-14
      1.84410  3.84559e-13  7.24471e-14
      1.84420  3.84502e-13  7.28161e-14
      1.84430  3.84444e-13  7.31866e-14
      1.84440  3.84387e-13  7.35570e-14
      1.84450  3.84330e-13  7.39285e-14
      1.84460  3.84273e-13  7.43007e-14
      1.84470  3.84216e-13  7.46736e-14
      1.84480  3.84159e-13  7.50472e-14
      1.84490  3.84102e-13  7.54210e-14
      1.84500  3.84045e-13  7.57964e-14
      1.84510  3.83988e-13  7.61715e-14
      1.84520  3.83931e-13  7.65477e-14
      1.84530  3.83873e-13  7.69246e-14
      1.84540  3.83816e-13  7.73020e-14
      1.84550  3.83759e-13  7.76801e-14
      1.84560  3.83702e-13  7.80583e-14
      1.84570  3.83645e-13  7.84380e-14
      1.84580  3.83588e-13  7.88174e-14
      1.84590  3.83531e-13  7.91979e-14
      1.84600  3.83474e-13  7.95789e-14
      1.84610  3.83416e-13  7.99605e-14
      1.84620  3.83359e-13  8.03426e-14
      1.84630  3.83302e-13  8.07248e-14
      1.84640  3.83245e-13  8.11084e-14
      1.84650  3.83188e-13  8.14917e-14
      1.84660  3.83136e-13  8.17732e-14
      1.84670  3.83100e-13  8.17778e-14
      1.84680  3.83063e-13  8.17824e-14
      1.84690  3.83026e-13  8.17870e-14
      1.84700  3.82989e-13  8.17915e-14
      1.84710  3.82952e-13  8.17961e-14
      1.84720  3.82916e-13  8.18007e-14
      1.84730  3.82879e-13  8.18053e-14
      1.84740  3.82842e-13  8.18099e-14
      1.84750  3.82805e-13  8.18145e-14
      1.84760  3.82768e-13  8.18191e-14
      1.84770  3.82731e-13  8.18237e-14
      1.84780  3.82695e-13  8.18283e-14
      1.84790  3.82658e-13  8.18329e-14
      1.84800  3.82621e-13  8.18375e-14
      1.84810  3.82584e-13  8.18421e-14
      1.84820  3.82547e-13  8.18467e-14
      1.84830  3.82511e-13  8.18513e-14
      1.84840  3.82474e-13  8.18559e-14
      1.84850  3.82437e-13  8.18605e-14
      1.84860  3.82400e-13  8.18651e-14
      1.84870  3.82363e-13  8.18697e-14
      1.84880  3.82327e-13  8.18743e-14
      1.84890  3.82290e-13  8.18789e-14
      1.84900  3.82253e-13  8.18835e-14
      1.84910  3.82216e-13  8.18881e-14
      1.84920  3.82179e-13  8.18927e-14
      1.84930  3.82143e-13  8.18973e-14
      1.84940  3.82106e-13  8.19019e-14
      1.84950  3.82069e-13  8.19065e-14
      1.84960  3.82032e-13  8.19111e-14
      1.84970  3.81995e-13  8.19157e-14
      1.84980  3.81958e-13  8.19203e-14
      1.84990  3.81922e-13  8.19249e-14
      1.85000  3.81885e-13  8.19296e-14
      1.85010  3.81848e-13  8.19342e-14
      1.85020  3.81811e-13  8.19388e-14
      1.85030  3.81774e-13  8.19434e-14
      1.85040  3.81738e-13  8.19480e-14
      1.85050  3.81701e-13  8.19526e-14
      1.85060  3.81664e-13  8.19572e-14
      1.85070  3.81627e-13  8.19618e-14
      1.85080  3.81590e-13  8.19664e-14
      1.85090  3.81554e-13  8.19710e-14
      1.85100  3.81517e-13  8.19756e-14
      1.85110  3.81480e-13  8.19802e-14
      1.85120  3.81443e-13  8.19849e-14
      1.85130  3.81406e-13  8.19895e-14
      1.85140  3.81370e-13  8.19941e-14
      1.85150  3.81333e-13  8.19987e-14
      1.85160  3.81296e-13  8.20033e-14
      1.85170  3.81259e-13  8.20079e-14
      1.85180  3.81222e-13  8.20126e-14
      1.85190  3.81185e-13  8.20172e-14
      1.85200  3.81149e-13  8.20218e-14
      1.85210  3.81112e-13  8.20264e-14
      1.85220  3.81075e-13  8.20310e-14
      1.85230  3.81038e-13  8.20356e-14
      1.85240  3.81001e-13  8.20403e-14
      1.85250  3.80965e-13  8.20449e-14
      1.85260  3.80928e-13  8.20495e-14
      1.85270  3.80891e-13  8.20541e-14
      1.85280  3.80854e-13  8.20587e-14
      1.85290  3.80817e-13  8.20634e-14
      1.85300  3.80781e-13  8.20680e-14
      1.85310  3.80744e-13  8.20726e-14
      1.85320  3.80707e-13  8.20772e-14
      1.85330  3.80670e-13  8.20819e-14
      1.85340  3.80633e-13  8.20865e-14
      1.85350  3.80597e-13  8.20911e-14
      1.85360  3.80560e-13  8.20957e-14
      1.85370  3.80523e-13  8.21004e-14
      1.85380  3.80486e-13  8.21050e-14
      1.85390  3.80449e-13  8.21096e-14
      1.85400  3.80412e-13  8.21143e-14
      1.85410  3.80376e-13  8.21189e-14
      1.85420  3.80339e-13  8.21235e-14
      1.85430  3.80302e-13  8.21281e-14
      1.85440  3.80265e-13  8.21328e-14
      1.85450  3.80228e-13  8.21374e-14
      1.85460  3.80192e-13  8.21420e-14
      1.85470  3.80155e-13  8.21467e-14
      1.85480  3.80118e-13  8.21513e-14
      1.85490  3.80081e-13  8.21559e-14
      1.85500  3.80044e-13  8.21605e-14
      1.85510  3.80008e-13  8.21652e-14
      1.85520  3.79971e-13  8.21698e-14
      1.85530  3.79934e-13  8.21744e-14
      1.85540  3.79897e-13  8.21791e-14
      1.85550  3.79860e-13  8.21837e-14
      1.85560  3.79826e-13  8.21155e-14
      1.85570  3.79801e-13  8.17897e-14
      1.85580  3.79775e-13  8.14650e-14
      1.85590  3.79750e-13  8.11403e-14
      1.85600  3.79724e-13  8.08158e-14
      1.85610  3.79699e-13  8.04918e-14
      1.85620  3.79673e-13  8.01680e-14
      1.85630  3.79648e-13  7.98450e-14
      1.85640  3.79622e-13  7.95216e-14
      1.85650  3.79597e-13  7.91993e-14
      1.85660  3.79571e-13  7.88770e-14
      1.85670  3.79546e-13  7.85550e-14
      1.85680  3.79520e-13  7.82334e-14
      1.85690  3.79495e-13  7.79123e-14
      1.85700  3.79469e-13  7.75918e-14
      1.85710  3.79444e-13  7.72710e-14
      1.85720  3.79418e-13  7.69513e-14
      1.85730  3.79393e-13  7.66317e-14
      1.85740  3.79367e-13  7.63124e-14
      1.85750  3.79342e-13  7.59935e-14
      1.85760  3.79316e-13  7.56751e-14
      1.85770  3.79291e-13  7.53575e-14
      1.85780  3.79265e-13  7.50395e-14
      1.85790  3.79240e-13  7.47227e-14
      1.85800  3.79214e-13  7.44055e-14
      1.85810  3.79189e-13  7.40896e-14
      1.85820  3.79163e-13  7.37737e-14
      1.85830  3.79138e-13  7.34583e-14
      1.85840  3.79112e-13  7.31437e-14
      1.85850  3.79087e-13  7.28288e-14
      1.85860  3.79061e-13  7.25152e-14
      1.85870  3.79036e-13  7.22012e-14
      1.85880  3.79010e-13  7.18885e-14
      1.85890  3.78985e-13  7.15759e-14
      1.85900  3.78959e-13  7.12637e-14
      1.85910  3.78934e-13  7.09525e-14
      1.85920  3.78908e-13  7.06410e-14
      1.85930  3.78883e-13  7.03308e-14
      1.85940  3.78857e-13  7.00203e-14
      1.85950  3.78832e-13  6.97111e-14
      1.85960  3.78806e-13  6.94020e-14
      1.85970  3.78781e-13  6.90935e-14
      1.85980  3.78755e-13  6.87856e-14
      1.85990  3.78730e-13  6.84782e-14
      1.86000  3.78704e-13  6.81717e-14
      1.86010  3.78679e-13  6.78650e-14
      1.86020  3.78653e-13  6.75597e-14
      1.86030  3.78628e-13  6.72546e-14
      1.86040  3.78602e-13  6.69500e-14
      1.86050  3.78577e-13  6.66461e-14
      1.86060  3.78551e-13  6.63428e-14
      1.86070  3.78526e-13  6.60404e-14
      1.86080  3.78500e-13  6.57380e-14
      1.86090  3.78475e-13  6.54369e-14
      1.86100  3.78449e-13  6.51361e-14
      1.86110  3.78424e-13  6.48359e-14
      1.86120  3.78398e-13  6.45364e-14
      1.86130  3.78373e-13  6.42376e-14
      1.86140  3.78347e-13  6.39398e-14
      1.86150  3.78322e-13  6.36419e-14
      1.86160  3.78296e-13  6.33455e-14
      1.86170  3.78271e-13  6.30495e-14
      1.86180  3.78245e-13  6.27541e-14
      1.86190  3.78220e-13  6.24595e-14
      1.86200  3.78194e-13  6.21656e-14
      1.86210  3.78169e-13  6.18728e-14
      1.86220  3.78143e-13  6.15801e-14
      1.86230  3.78118e-13  6.12889e-14
      1.86240  3.78092e-13  6.09980e-14
      1.86250  3.78067e-13  6.07080e-14
      1.86260  3.78041e-13  6.04188e-14
      1.86270  3.78016e-13  6.01303e-14
      1.86280  3.77990e-13  5.98431e-14
      1.86290  3.77965e-13  5.95560e-14
      1.86300  3.77939e-13  5.92705e-14
      1.86310  3.77914e-13  5.89854e-14
      1.86320  3.77888e-13  5.87013e-14
      1.86330  3.77863e-13  5.84180e-14
      1.86340  3.77837e-13  5.81356e-14
      1.86350  3.77812e-13  5.78545e-14
      1.86360  3.77786e-13  5.75736e-14
      1.86370  3.77761e-13  5.72944e-14
      1.86380  3.77735e-13  5.70158e-14
      1.86390  3.77710e-13  5.67381e-14
      1.86400  3.77684e-13  5.64614e-14
      1.86410  3.77659e-13  5.61858e-14
      1.86420  3.77633e-13  5.59114e-14
      1.86430  3.77608e-13  5.56374e-14
      1.86440  3.77582e-13  5.53652e-14
      1.86450  3.77557e-13  5.50937e-14
      1.86460  3.77522e-13  5.48992e-14
      1.86470  3.77440e-13  5.50724e-14
      1.86480  3.77359e-13  5.52462e-14
      1.86490  3.77278e-13  5.54202e-14
      1.86500  3.77196e-13  5.55952e-14
      1.86510  3.77115e-13  5.57703e-14
      1.86520  3.77034e-13  5.59460e-14
      1.86530  3.76953e-13  5.61223e-14
      1.86540  3.76871e-13  5.62990e-14
      1.86550  3.76790e-13  5.64763e-14
      1.86560  3.76709e-13  5.66538e-14
      1.86570  3.76627e-13  5.68322e-14
      1.86580  3.76546e-13  5.70106e-14
      1.86590  3.76465e-13  5.71900e-14
      1.86600  3.76384e-13  5.73693e-14
      1.86610  3.76302e-13  5.75494e-14
      1.86620  3.76221e-13  5.77299e-14
      1.86630  3.76140e-13  5.79106e-14
      1.86640  3.76058e-13  5.80922e-14
      1.86650  3.75977e-13  5.82738e-14
      1.86660  3.75896e-13  5.84563e-14
      1.86670  3.75815e-13  5.86388e-14
      1.86680  3.75733e-13  5.88219e-14
      1.86690  3.75652e-13  5.90055e-14
      1.86700  3.75571e-13  5.91892e-14
      1.86710  3.75489e-13  5.93738e-14
      1.86720  3.75408e-13  5.95584e-14
      1.86730  3.75327e-13  5.97438e-14
      1.86740  3.75246e-13  5.99292e-14
      1.86750  3.75164e-13  6.01152e-14
      1.86760  3.75083e-13  6.03017e-14
      1.86770  3.75002e-13  6.04885e-14
      1.86780  3.74920e-13  6.06757e-14
      1.86790  3.74839e-13  6.08630e-14
      1.86800  3.74758e-13  6.10512e-14
      1.86810  3.74677e-13  6.12393e-14
      1.86820  3.74595e-13  6.14281e-14
      1.86830  3.74514e-13  6.16172e-14
      1.86840  3.74433e-13  6.18066e-14
      1.86850  3.74351e-13  6.19965e-14
      1.86860  3.74270e-13  6.21864e-14
      1.86870  3.74189e-13  6.23772e-14
      1.86880  3.74108e-13  6.25679e-14
      1.86890  3.74026e-13  6.27592e-14
      1.86900  3.73945e-13  6.29508e-14
      1.86910  3.73864e-13  6.31428e-14
      1.86920  3.73782e-13  6.33351e-14
      1.86930  3.73701e-13  6.35275e-14
      1.86940  3.73620e-13  6.37207e-14
      1.86950  3.73539e-13  6.39138e-14
      1.86960  3.73457e-13  6.41074e-14
      1.86970  3.73376e-13  6.43014e-14
      1.86980  3.73295e-13  6.44957e-14
      1.86990  3.73213e-13  6.46903e-14
      1.87000  3.73132e-13  6.48850e-14
      1.87010  3.73051e-13  6.50805e-14
      1.87020  3.72970e-13  6.52758e-14
      1.87030  3.72888e-13  6.54717e-14
      1.87040  3.72807e-13  6.56679e-14
      1.87050  3.72726e-13  6.58644e-14
      1.87060  3.72644e-13  6.60612e-14
      1.87070  3.72563e-13  6.62580e-14
      1.87080  3.72482e-13  6.64557e-14
      1.87090  3.72401e-13  6.66531e-14
      1.87100  3.72319e-13  6.68511e-14
      1.87110  3.72238e-13  6.70493e-14
